Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Shipping Cost,Province,Customer Segment,Product Category,Product Sub-Category,Product Container,Ship Date,Delivery Time
58599.0,2017-01-13,Critical,49.0,5705.69,Delivery Truck,32.1,Nova Scotia,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,2017-01-14,1
58434.0,2016-03-08,High,42.0,902.58,Regular Air,6.6,Prince Edward Island,Home Office,Furniture,Office Furnishings,Small Pack,2016-03-09,1
4359.0,2017-03-01,Critical,21.0,230.86,Regular Air,8.0,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,2017-03-03,2
40193.0,2019-09-02,High,34.0,3349.32,Express Air,2.7,Ontario,Corporate,Technology,Telephones and Communication,Small Box,2019-09-02,0
1761.0,2017-12-22,High,25.0,12870.2061,Delivery Truck,52.4,Nunavut,Corporate,Technology,Copiers and Fax,Jumbo Drum,2017-12-24,2
56384.0,2019-07-31,Critical,47.0,275.2,Regular Air,52.4,Ontario,Small Business,Office Supplies,Appliances,Large Box,2019-08-01,1
30915.0,2016-01-16,Low,20.0,67.17,Express Air,2.2,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2016-01-16,0
14534.0,2017-07-17,Medium,46.0,798.21,Regular Air,4.3,Manitoba,Corporate,Technology,Computer Peripherals,Small Box,2017-07-17,0
37542.0,2016-07-19,Medium,26.0,2724.78,Express Air,8.2,Alberta,Corporate,Technology,Telephones and Communication,Small Box,2016-07-21,2
57155.0,2016-06-16,Critical,16.0,573.03,Express Air,5.5,Ontario,Consumer,Office Supplies,Storage & Organization,Small Box,2016-06-17,1
16005.0,2019-12-24,Not Specified,7.0,54.6,Regular Air,5.9,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-12-26,2
26531.0,2018-06-19,Medium,26.0,5017.17,Regular Air,5.6,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,2018-06-21,2
59591.0,2016-10-08,Not Specified,29.0,209.53,Regular Air,7.6,Saskachewan,Home Office,Office Supplies,Paper,Small Box,2016-10-10,2
1314.0,2016-05-11,Medium,4.0,45.56,Regular Air,4.7,British Columbia,Corporate,Office Supplies,Paper,Wrap Bag,2016-05-13,2
53600.0,2019-07-10,Medium,8.0,59.48,Express Air,6.1,Manitoba,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2019-07-11,1
24960.0,2018-01-26,High,37.0,1537.53,Regular Air,5.4,Ontario,Small Business,Office Supplies,Paper,Wrap Bag,2018-01-27,1
57476.0,2016-03-15,High,20.0,1446.03,Delivery Truck,64.2,British Columbia,Small Business,Office Supplies,Appliances,Jumbo Drum,2016-03-16,1
25440.0,2016-02-06,High,30.0,7050.56,Delivery Truck,71.3,Saskachewan,Home Office,Furniture,Tables,Jumbo Box,2016-02-06,0
4193.0,2016-01-08,High,16.0,68.79,Regular Air,1.1,Ontario,Home Office,Office Supplies,Labels,Small Box,2016-01-08,0
9216.0,2018-04-13,Medium,36.0,6396.06,Delivery Truck,59.1,Prince Edward Island,Consumer,Office Supplies,Appliances,Jumbo Drum,2018-04-15,2
50370.0,2019-11-06,Critical,25.0,130.59,Express Air,5.8,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-11-07,1
4642.0,2018-02-25,Critical,21.0,331.29,Express Air,10.0,British Columbia,Corporate,Office Supplies,Storage & Organization,Small Box,2018-02-25,0
36741.0,2017-12-18,Critical,6.0,325.18,Regular Air,5.4,Ontario,Home Office,Technology,Telephones and Communication,Small Pack,2017-12-20,2
5543.0,2017-09-23,Medium,27.0,72.01,Regular Air,5.4,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,2017-09-25,2
9857.0,2017-05-10,High,50.0,3868.95,Regular Air,3.5,Yukon,Home Office,Technology,Telephones and Communication,Small Pack,2017-05-12,2
59072.0,2016-05-24,Not Specified,12.0,84.47,Express Air,8.0,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-05-26,2
10657.0,2017-09-24,Medium,8.0,1977.92,Delivery Truck,74.5,New Brunswick,Consumer,Furniture,Tables,Jumbo Box,2017-09-25,1
24737.0,2016-12-05,High,3.0,588.41,Delivery Truck,28.0,British Columbia,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,2016-12-08,3
11652.0,2018-11-09,Not Specified,25.0,130.6363,Regular Air,2.2,Ontario,Home Office,Office Supplies,Paper,Wrap Bag,2018-11-11,2
16196.0,2016-10-19,High,44.0,15537.89,Regular Air,26.2,Ontario,Home Office,Furniture,Chairs & Chairmats,Large Box,2016-10-21,2
50470.0,2017-08-22,Low,38.0,885.78,Regular Air,9.6,Alberta,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,2017-08-27,5
32869.0,2016-03-26,Medium,39.0,5618.2089,Regular Air,9.6,Prince Edward Island,Corporate,Technology,Telephones and Communication,Small Box,2016-03-27,1
34215.0,2018-05-13,High,6.0,38.15,Regular Air,3.2,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2018-05-14,1
13378.0,2016-09-20,Low,16.0,102.76,Regular Air,5.7,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2016-09-25,5
46979.0,2019-07-16,Low,26.0,145.39,Regular Air,5.9,Saskachewan,Consumer,Office Supplies,Paper,Small Box,2019-07-25,9
10054.0,2018-04-27,High,2.0,210.63,Regular Air,6.4,Quebec,Home Office,Technology,Telephones and Communication,Small Box,2018-04-27,0
29376.0,2019-08-11,Critical,20.0,3049.83,Regular Air,7.6,New Brunswick,Consumer,Office Supplies,Storage & Organization,Small Box,2019-08-13,2
22913.0,2017-06-24,Critical,32.0,189.14,Express Air,5.1,Yukon,Corporate,Office Supplies,Paper,Small Box,2017-06-25,1
25509.0,2016-05-21,Critical,43.0,227.14,Regular Air,5.3,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2016-05-23,2
43392.0,2017-12-30,Medium,39.0,7012.19,Regular Air,21.4,Northwest Territories,Small Business,Office Supplies,Envelopes,Small Box,2018-01-01,2
19206.0,2017-03-29,Low,40.0,94.18,Regular Air,1.6,Saskachewan,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-04-02,4
56930.0,2019-08-17,Low,47.0,244.29,Regular Air,0.7,British Columbia,Home Office,Office Supplies,Rubber Bands,Wrap Bag,2019-08-24,7
50532.0,2019-08-14,Medium,22.0,88.79,Regular Air,1.4,Saskachewan,Small Business,Office Supplies,Paper,Wrap Bag,2019-08-15,1
34112.0,2018-08-31,Critical,13.0,337.9,Regular Air,9.2,Saskachewan,Small Business,Technology,Telephones and Communication,Medium Box,2018-09-02,2
9505.0,2019-06-07,High,2.0,338.68,Regular Air,4.3,British Columbia,Home Office,Technology,Computer Peripherals,Small Box,2019-06-09,2
15621.0,2018-09-23,Critical,39.0,1183.06,Regular Air,15.0,British Columbia,Consumer,Office Supplies,Storage & Organization,Medium Box,2018-09-23,0
21024.0,2017-12-27,Medium,34.0,209.17,Regular Air,1.3,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-12-29,2
2659.0,2017-12-16,Not Specified,50.0,943.37,Regular Air,9.7,Alberta,Corporate,Office Supplies,Paper,Small Box,2017-12-18,2
48167.0,2016-09-05,Critical,43.0,5394.36,Delivery Truck,75.1,Manitoba,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2016-09-08,3
35492.0,2019-02-09,Medium,36.0,487.85,Express Air,5.3,Quebec,Corporate,Furniture,Office Furnishings,Small Pack,2019-02-11,2
7267.0,2019-08-28,High,19.0,280.68,Regular Air,6.9,New Brunswick,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2019-08-28,0
11362.0,2019-09-10,Low,9.0,6870.3309,Regular Air,26.2,Prince Edward Island,Corporate,Technology,Copiers and Fax,Large Box,2019-09-15,5
58595.0,2017-08-28,High,41.0,869.06,Express Air,15.4,Saskachewan,Home Office,Furniture,Office Furnishings,Small Box,2017-08-29,1
31812.0,2018-07-30,High,14.0,635.17,Regular Air,21.4,Ontario,Small Business,Office Supplies,Paper,Small Box,2018-08-01,2
4931.0,2016-11-15,Critical,22.0,180.09,Regular Air,1.8,Yukon,Corporate,Office Supplies,Paper,Wrap Bag,2016-11-15,0
13731.0,2017-05-08,Not Specified,10.0,47.17,Regular Air,1.3,Quebec,Small Business,Office Supplies,Paper,Wrap Bag,2017-05-11,3
37606.0,2017-02-21,Critical,1.0,21.36,Express Air,5.2,British Columbia,Consumer,Office Supplies,Paper,Small Box,2017-02-22,1
17924.0,2018-08-25,Critical,42.0,2683.0,Regular Air,4.8,Saskachewan,Consumer,Office Supplies,Appliances,Small Box,2018-08-25,0
24102.0,2017-11-29,Critical,50.0,1973.36,Regular Air,13.8,Nova Scotia,Small Business,Office Supplies,Storage & Organization,Small Box,2017-11-30,1
47041.0,2019-04-01,Not Specified,35.0,164.78,Regular Air,2.1,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2019-04-03,2
33797.0,2016-01-11,Not Specified,18.0,232.05,Regular Air,5.4,Quebec,Small Business,Office Supplies,Paper,Small Box,2016-01-11,0
39110.0,2017-02-04,Medium,14.0,2776.72,Regular Air,12.3,British Columbia,Home Office,Furniture,Office Furnishings,Large Box,2017-02-04,0
33377.0,2018-07-30,High,19.0,350.05,Regular Air,3.5,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2018-07-31,1
38625.0,2017-11-16,Not Specified,28.0,2944.64,Express Air,21.4,British Columbia,Corporate,Technology,Computer Peripherals,Small Box,2017-11-18,2
1154.0,2019-02-13,Critical,11.0,710.25,Regular Air,73.8,Nunavut,Home Office,Furniture,Tables,Large Box,2019-02-15,2
28451.0,2016-01-05,Critical,33.0,5257.66,Delivery Truck,19.1,Ontario,Small Business,Technology,Office Machines,Jumbo Drum,2016-01-07,2
24679.0,2018-05-06,Not Specified,7.0,36.37,Regular Air,2.6,Ontario,Corporate,Technology,Computer Peripherals,Small Pack,2018-05-07,1
29985.0,2019-07-11,Critical,2.0,26.23,Regular Air,9.6,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2019-07-13,2
50854.0,2018-12-16,Critical,12.0,6146.34,Delivery Truck,30.1,Ontario,Corporate,Technology,Office Machines,Jumbo Drum,2018-12-18,2
8101.0,2017-03-03,Medium,15.0,519.12,Regular Air,9.6,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,2017-03-05,2
29410.0,2016-09-16,Critical,35.0,4479.59,Regular Air,7.6,Ontario,Corporate,Technology,Office Machines,Medium Box,2016-09-16,0
41664.0,2018-12-03,Critical,40.0,1110.86,Regular Air,4.4,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,2018-12-05,2
48452.0,2017-10-08,High,15.0,78.55,Regular Air,5.3,Nova Scotia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-10-10,2
24263.0,2019-09-15,Low,16.0,548.71,Delivery Truck,20.5,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,2019-09-22,7
28836.0,2017-10-23,High,7.0,1239.3382,Regular Air,21.4,Prince Edward Island,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,2017-10-25,2
23428.0,2019-10-28,High,41.0,1049.62,Regular Air,8.8,Nova Scotia,Small Business,Office Supplies,Paper,Small Box,2019-10-30,2
23041.0,2017-07-19,Low,5.0,1938.04,Regular Air,21.4,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2017-07-21,2
18432.0,2018-03-11,High,15.0,232.9,Express Air,7.2,Nova Scotia,Corporate,Office Supplies,Appliances,Medium Box,2018-03-11,0
50404.0,2018-03-25,High,10.0,2099.0,Regular Air,73.8,Manitoba,Corporate,Furniture,Tables,Large Box,2018-03-27,2
22272.0,2019-05-06,High,30.0,1108.47,Regular Air,2.1,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,2019-05-08,2
18464.0,2019-03-28,High,37.0,6461.84,Delivery Truck,70.9,Nova Scotia,Small Business,Furniture,Bookcases,Jumbo Box,2019-03-28,0
36992.0,2016-12-06,Medium,34.0,491.22,Express Air,3.4,Saskachewan,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,2016-12-08,2
33699.0,2016-07-25,Low,13.0,1732.88,Delivery Truck,75.1,Quebec,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,2016-07-29,4
22342.0,2016-05-28,Low,13.0,258.63,Regular Air,3.5,Northwest Territories,Small Business,Technology,Telephones and Communication,Small Pack,2016-06-04,7
11682.0,2017-07-03,Low,5.0,109.33,Regular Air,4.3,Yukon,Home Office,Technology,Computer Peripherals,Small Box,2017-07-10,7
19174.0,2017-07-15,Medium,35.0,5683.8111,Regular Air,15.0,Nova Scotia,Small Business,Technology,Telephones and Communication,Medium Box,2017-07-17,2
55938.0,2019-07-02,Not Specified,18.0,1893.79,Express Air,37.5,Nova Scotia,Small Business,Office Supplies,Storage & Organization,Large Box,2019-07-03,1
28485.0,2019-01-11,High,12.0,52.6226,Regular Air,1.0,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,2019-01-11,0
17187.0,2019-09-23,High,4.0,3158.61,Delivery Truck,17.2,Ontario,Corporate,Technology,Office Machines,Jumbo Drum,2019-09-25,2
49412.0,2016-03-06,Critical,20.0,10077.41,Delivery Truck,17.8,British Columbia,Small Business,Technology,Office Machines,Jumbo Box,2016-03-06,0
55940.0,2016-04-28,Not Specified,29.0,3130.58,Regular Air,7.7,Newfoundland,Corporate,Technology,Computer Peripherals,Small Box,2016-04-29,1
13923.0,2019-07-08,High,27.0,6583.5,Delivery Truck,30.7,Yukon,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,2019-07-10,2
44451.0,2018-09-10,Low,4.0,13.36,Regular Air,5.1,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2018-09-14,4
13953.0,2018-05-30,Critical,32.0,407.93,Regular Air,5.4,Ontario,Consumer,Office Supplies,Paper,Small Box,2018-06-01,2
55139.0,2017-01-16,Not Specified,26.0,91.71,Regular Air,1.0,Nova Scotia,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-01-17,1
49767.0,2017-11-07,Critical,39.0,5559.92,Regular Air,15.0,Alberta,Small Business,Technology,Office Machines,Medium Box,2017-11-08,1
16262.0,2017-12-31,Low,11.0,67.24,Express Air,2.2,Manitoba,Consumer,Office Supplies,Paper,Wrap Bag,2018-01-07,7
33600.0,2017-10-05,Low,42.0,200.39,Regular Air,5.1,British Columbia,Corporate,Office Supplies,Paper,Small Box,2017-10-07,2
20449.0,2017-01-02,Medium,19.0,1301.66,Regular Air,21.4,Newfoundland,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2017-01-03,1
57827.0,2016-07-01,Medium,29.0,157.3114,Regular Air,5.9,Alberta,Home Office,Office Supplies,Paper,Small Box,2016-07-02,1
31616.0,2017-08-27,Critical,46.0,150.9556,Regular Air,1.1,Quebec,Consumer,Office Supplies,Labels,Small Box,2017-08-28,1
16359.0,2019-05-14,Critical,39.0,1437.65,Regular Air,15.8,Ontario,Consumer,Office Supplies,Envelopes,Small Box,2019-05-15,1
55200.0,2017-08-27,Medium,4.0,694.69,Regular Air,3.0,Manitoba,Home Office,Technology,Telephones and Communication,Small Box,2017-08-29,2
22210.0,2018-09-18,Critical,37.0,1105.78,Regular Air,5.2,New Brunswick,Corporate,Office Supplies,Paper,Wrap Bag,2018-09-20,2
43906.0,2019-02-07,High,50.0,3853.1449,Regular Air,15.5,Manitoba,Corporate,Technology,Computer Peripherals,Small Box,2019-02-08,1
46310.0,2017-07-20,High,13.0,298.0,Regular Air,5.9,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,2017-07-21,1
44706.0,2017-03-29,Low,33.0,50.8,Regular Air,0.7,Ontario,Corporate,Office Supplies,Rubber Bands,Wrap Bag,2017-04-03,5
5189.0,2017-11-24,Low,14.0,2211.29,Regular Air,21.4,Quebec,Corporate,Office Supplies,Storage & Organization,Small Box,2017-11-26,2
10979.0,2018-10-03,Medium,7.0,155.1,Express Air,6.3,Saskachewan,Small Business,Office Supplies,Paper,Small Box,2018-10-05,2
50309.0,2018-03-14,Low,36.0,260.2026,Regular Air,10.4,Ontario,Small Business,Office Supplies,Storage & Organization,Small Box,2018-03-21,7
53254.0,2016-08-17,Medium,34.0,5823.09,Regular Air,5.3,Ontario,Home Office,Technology,Telephones and Communication,Small Box,2016-08-20,3
17282.0,2016-11-17,Low,37.0,1057.61,Regular Air,6.7,Saskachewan,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2016-11-19,2
20899.0,2017-04-11,Low,9.0,529.76,Regular Air,11.5,Ontario,Home Office,Office Supplies,Paper,Small Box,2017-04-20,9
1345.0,2019-10-27,Low,24.0,2614.92,Delivery Truck,38.3,Ontario,Corporate,Furniture,Bookcases,Jumbo Box,2019-10-31,4
58470.0,2018-06-07,High,13.0,52.52,Regular Air,2.1,British Columbia,Small Business,Office Supplies,Paper,Wrap Bag,2018-06-07,0
11776.0,2019-02-23,Low,40.0,61.25,Express Air,0.7,British Columbia,Small Business,Office Supplies,Rubber Bands,Wrap Bag,2019-02-23,0
43911.0,2016-01-14,Medium,23.0,8008.2117,Delivery Truck,63.1,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,2016-01-16,2
55875.0,2016-11-24,Critical,50.0,442.83,Regular Air,4.3,Northwest Territories,Small Business,Furniture,Office Furnishings,Wrap Bag,2016-11-27,3
17953.0,2019-08-20,High,30.0,1043.38,Regular Air,20.9,Ontario,Small Business,Office Supplies,Envelopes,Small Box,2019-08-22,2
6720.0,2017-09-08,Not Specified,8.0,57.66,Regular Air,0.5,New Brunswick,Home Office,Office Supplies,Labels,Small Box,2017-09-10,2
44003.0,2018-11-16,Low,38.0,216.59,Regular Air,3.2,British Columbia,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,2018-11-20,4
59204.0,2019-02-28,Medium,7.0,269.2,Regular Air,5.4,British Columbia,Home Office,Office Supplies,Paper,Wrap Bag,2019-03-01,1
50816.0,2016-03-26,High,25.0,306.0949,Regular Air,5.3,British Columbia,Small Business,Office Supplies,Appliances,Small Box,2016-03-28,2
45413.0,2017-06-07,High,24.0,141.18,Regular Air,3.2,Manitoba,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,2017-06-07,0
58658.0,2019-06-11,Medium,41.0,981.46,Regular Air,7.0,Alberta,Consumer,Technology,Computer Peripherals,Small Box,2019-06-12,1
29506.0,2018-06-13,Critical,8.0,17.49,Regular Air,1.6,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,2018-06-14,1
27461.0,2017-02-25,Critical,40.0,130.45,Express Air,0.5,Ontario,Corporate,Office Supplies,Labels,Small Box,2017-02-25,0
26084.0,2019-10-16,Low,33.0,244.84,Express Air,7.8,Saskachewan,Corporate,Office Supplies,Paper,Small Box,2019-10-21,5
31877.0,2016-06-28,Medium,34.0,305.01,Regular Air,10.9,Ontario,Consumer,Furniture,Office Furnishings,Large Box,2016-06-28,0
34599.0,2017-03-02,Low,29.0,1004.58,Regular Air,18.3,British Columbia,Small Business,Office Supplies,Paper,Small Box,2017-03-06,4
40327.0,2018-05-12,Medium,36.0,163.67,Regular Air,6.1,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,2018-05-14,2
57157.0,2019-02-25,Critical,18.0,217.82,Regular Air,4.3,Saskachewan,Corporate,Office Supplies,Appliances,Small Box,2019-02-28,3
51747.0,2019-07-05,Medium,3.0,12.96,Regular Air,0.5,Ontario,Small Business,Office Supplies,Labels,Small Box,2019-07-06,1
56644.0,2019-11-28,Not Specified,36.0,87.84,Regular Air,1.1,Saskachewan,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,2019-11-30,2
19716.0,2016-09-28,Low,5.0,659.23,Regular Air,4.5,Ontario,Home Office,Technology,Telephones and Communication,Small Box,2016-10-05,7
14055.0,2016-08-31,High,21.0,472.62,Regular Air,3.9,Manitoba,Home Office,Furniture,Office Furnishings,Small Pack,2016-09-02,2
10982.0,2019-12-10,Not Specified,14.0,22.4165,Express Air,0.7,Alberta,Home Office,Office Supplies,Rubber Bands,Wrap Bag,2019-12-12,2
6272.0,2017-02-26,High,8.0,383.51,Express Air,2.7,Saskachewan,Corporate,Technology,Telephones and Communication,Small Pack,2017-02-28,2
417.0,2016-02-05,Medium,39.0,16329.03,Delivery Truck,30.1,Yukon,Small Business,Technology,Office Machines,Jumbo Drum,2016-02-06,1
37250.0,2017-01-13,High,13.0,506.6,Regular Air,7.1,British Columbia,Corporate,Office Supplies,Envelopes,Small Box,2017-01-14,1
30149.0,2017-12-11,Medium,50.0,739.34,Regular Air,9.4,British Columbia,Corporate,Furniture,Office Furnishings,Small Box,2017-12-14,3
38503.0,2016-05-04,Low,10.0,538.52,Regular Air,5.4,Ontario,Corporate,Technology,Telephones and Communication,Small Pack,2016-05-04,0
53891.0,2016-01-22,High,27.0,4905.66,Regular Air,21.4,New Brunswick,Home Office,Technology,Computer Peripherals,Small Box,2016-01-23,1
42887.0,2019-06-10,Medium,11.0,251.19,Regular Air,9.6,Manitoba,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,2019-06-12,2
59205.0,2018-10-30,Critical,35.0,638.83,Regular Air,7.5,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,2018-11-01,2
1539.0,2018-03-08,Low,38.0,197.94,Regular Air,5.3,Nunavut,Corporate,Technology,Computer Peripherals,Small Pack,2018-03-13,5
51175.0,2019-08-14,High,28.0,1214.71,Regular Air,4.8,New Brunswick,Consumer,Office Supplies,Appliances,Small Box,2019-08-14,0
24544.0,2016-01-26,High,39.0,1330.49,Regular Air,37.5,Manitoba,Corporate,Office Supplies,Storage & Organization,Large Box,2016-01-27,1
17573.0,2018-09-03,Low,23.0,236.44,Regular Air,7.8,Ontario,Small Business,Furniture,Office Furnishings,Small Pack,2018-09-07,4
9024.0,2019-06-02,Medium,30.0,1215.9908,Regular Air,7.0,Quebec,Home Office,Technology,Computer Peripherals,Small Box,2019-06-04,2
35046.0,2017-07-23,Medium,45.0,5297.9552,Express Air,6.2,Alberta,Corporate,Furniture,Office Furnishings,Medium Box,2017-07-24,1
32164.0,2017-02-01,Not Specified,34.0,119.66,Regular Air,4.2,Alberta,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,2017-02-02,1
9639.0,2017-09-04,Not Specified,11.0,46.6199,Regular Air,1.1,Alberta,Corporate,Office Supplies,Labels,Small Box,2017-09-04,0
